Taxon	Downstream.5pm	Upstream.5.30am	Downstream.7.30am.day2	Upstream.8am.biof	Upstream.11am.biof	Downstream.8am.biof	Upstream.7.30am.day2	Upstream.5pm.biof	Downstream.5pm.biof	Downstream.11am	Trans.Waller.split	Upstream.2pm.biof	Trans.27.pipe	Upstream.5pm	Upstream.11am	Trans.Hemphill.Split	Upstream.8am	Downstream.5.30am	Downstream.2pm	Trans.105.pipe	Downstream.11am.biof	Downstream.8am	Upstream.2pm	Trans.24th.Street.Weir	Trans.Clark.Field
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	0.000126582278481	0.000759493670886	0.000759493670886	0.000506329113924	0.000632911392405	0.000126582278481	0.00101265822785	0.0	0.000506329113924	0.0	0.00126582278481	0.0	0.000126582278481	0.000632911392405	0.00126582278481	0.000759493670886	0.000886075949367	0.000632911392405	0.000253164556962	0.000759493670886	0.0	0.000126582278481	0.000759493670886	0.000886075949367	0.000632911392405
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.000759493670886	0.0	0.0	0.00379746835443	0.000126582278481	0.000379746835443	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Blvii28	0.0	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.00455696202532	0.0	0.0	0.000126582278481	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.000379746835443	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__SB-1;g__	0.0	0.0	0.000253164556962	0.000126582278481	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.000126582278481	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.000253164556962	0.000253164556962	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__p-2534-18B5;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.00126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other;Other	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.000126582278481	0.000253164556962	0.000253164556962	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__	0.000379746835443	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.00936708860759	0.0	0.0	0.0	0.0	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;Other	0.0	0.000379746835443	0.000126582278481	0.0	0.000126582278481	0.000886075949367	0.000126582278481	0.0	0.000632911392405	0.000126582278481	0.000632911392405	0.000126582278481	0.000632911392405	0.000379746835443	0.000253164556962	0.00151898734177	0.000632911392405	0.0	0.000379746835443	0.000253164556962	0.0	0.0	0.000759493670886	0.00227848101266	0.0020253164557
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	0.00582278481013	0.0620253164557	0.0221518987342	0.00253164556962	0.00189873417722	0.00164556962025	0.13417721519	0.00151898734177	0.00291139240506	0.00911392405063	0.106455696203	0.0020253164557	0.0079746835443	0.0753164556962	0.111772151899	0.126582278481	0.141518987342	0.013417721519	0.0053164556962	0.0106329113924	0.00101265822785	0.01	0.17746835443	0.164810126582	0.163797468354
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	0.0	0.0	0.0	0.000126582278481	0.000379746835443	0.0	0.0	0.000253164556962	0.0	0.0	0.000253164556962	0.000253164556962	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga	0.0	0.0	0.000506329113924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.000126582278481	0.0	0.000126582278481	0.000253164556962	0.000253164556962	0.0	0.0	0.000506329113924	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter	0.000253164556962	0.0	0.0	0.000759493670886	0.000632911392405	0.000506329113924	0.0	0.000759493670886	0.000506329113924	0.000253164556962	0.00139240506329	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.000126582278481	0.000759493670886	0.0	0.000253164556962	0.00113924050633	0.0	0.000253164556962	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Emticicia	0.00392405063291	0.00101265822785	0.00493670886076	0.00417721518987	0.00240506329114	0.00696202531646	0.000253164556962	0.00101265822785	0.00911392405063	0.010253164557	0.000886075949367	0.00164556962025	0.0	0.000886075949367	0.00151898734177	0.00151898734177	0.00126582278481	0.00405063291139	0.0178481012658	0.0	0.00278481012658	0.0125316455696	0.000759493670886	0.00139240506329	0.00151898734177
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Flectobacillus	0.0629113924051	0.00303797468354	0.0203797468354	0.00417721518987	0.00569620253165	0.0344303797468	0.000886075949367	0.00227848101266	0.0606329113924	0.106962025316	0.0141772151899	0.00493670886076	0.0	0.0053164556962	0.00696202531646	0.00113924050633	0.0118987341772	0.0232911392405	0.116835443038	0.000506329113924	0.0278481012658	0.0960759493671	0.00810126582278	0.00936708860759	0.00493670886076
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Flexibacter	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.000379746835443	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Larkinella	0.0	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000379746835443	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Leadbetterella	0.000126582278481	0.000253164556962	0.000506329113924	0.00354430379747	0.00177215189873	0.00227848101266	0.000126582278481	0.000632911392405	0.00126582278481	0.000759493670886	0.000253164556962	0.000886075949367	0.0	0.000253164556962	0.000126582278481	0.000379746835443	0.000379746835443	0.000379746835443	0.000759493670886	0.000126582278481	0.00126582278481	0.0	0.000126582278481	0.000379746835443	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000379746835443
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rudanella	0.000253164556962	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Runella	0.00101265822785	0.0	0.000759493670886	0.000506329113924	0.00139240506329	0.00101265822785	0.0	0.000632911392405	0.00126582278481	0.000253164556962	0.000126582278481	0.00126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.000759493670886	0.000886075949367	0.000126582278481	0.000759493670886	0.000253164556962	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Siphonobacter	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000506329113924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma	0.0	0.0	0.000126582278481	0.0	0.000759493670886	0.000506329113924	0.000126582278481	0.000253164556962	0.000379746835443	0.000379746835443	0.000379746835443	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.000632911392405	0.0	0.000253164556962	0.000632911392405	0.0	0.000379746835443	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;Other;Other	0.0	0.0	0.0	0.000886075949367	0.000126582278481	0.000506329113924	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.000506329113924	0.000126582278481	0.000126582278481	0.00101265822785	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;Other	0.0	0.000506329113924	0.0	0.000126582278481	0.0	0.0	0.000379746835443	0.0	0.000126582278481	0.0	0.000379746835443	0.000253164556962	0.0	0.000886075949367	0.000126582278481	0.00405063291139	0.00113924050633	0.0	0.0	0.0	0.0	0.000379746835443	0.000632911392405	0.00215189873418	0.00316455696203
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__	0.00139240506329	0.00518987341772	0.00177215189873	0.00126582278481	0.000506329113924	0.000886075949367	0.00607594936709	0.000506329113924	0.00240506329114	0.00113924050633	0.000632911392405	0.00151898734177	0.000126582278481	0.00645569620253	0.00898734177215	0.00721518987342	0.00746835443038	0.00164556962025	0.000379746835443	0.00227848101266	0.000379746835443	0.000253164556962	0.0079746835443	0.00607594936709	0.00708860759494
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Crocinitomix	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Fluviicola	0.00126582278481	0.00708860759494	0.000759493670886	0.000632911392405	0.000126582278481	0.00151898734177	0.0206329113924	0.0	0.000886075949367	0.00177215189873	0.0148101265823	0.000126582278481	0.000759493670886	0.0139240506329	0.0198734177215	0.0446835443038	0.0186075949367	0.000759493670886	0.000632911392405	0.00139240506329	0.000632911392405	0.00139240506329	0.0337974683544	0.05	0.0525316455696
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;Other	0.0	0.000253164556962	0.000506329113924	0.000126582278481	0.000253164556962	0.00189873417722	0.000126582278481	0.0	0.00101265822785	0.0	0.00151898734177	0.0	0.0	0.0	0.000379746835443	0.000506329113924	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.0	0.000126582278481	0.000886075949367	0.000759493670886
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.0694936708861	0.0717721518987	0.0436708860759	0.14	0.0501265822785	0.206455696203	0.0632911392405	0.023417721519	0.149240506329	0.150759493671	0.166582278481	0.03	0.0101265822785	0.0706329113924	0.0726582278481	0.0812658227848	0.0692405063291	0.0382278481013	0.0891139240506	0.00278481012658	0.0894936708861	0.141392405063	0.0816455696203	0.13746835443	0.113291139241
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides	0.0	0.000126582278481	0.000253164556962	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];Other	0.0	0.0	0.0	0.000253164556962	0.0	0.000759493670886	0.0	0.000379746835443	0.000253164556962	0.0	0.000126582278481	0.000253164556962	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000759493670886	0.0	0.0	0.0	0.000379746835443
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	0.000126582278481	0.000126582278481	0.000506329113924	0.00240506329114	0.00189873417722	0.000506329113924	0.0	0.00101265822785	0.000632911392405	0.000379746835443	0.00708860759494	0.00151898734177	0.000379746835443	0.000253164556962	0.000253164556962	0.000759493670886	0.0	0.000253164556962	0.000253164556962	0.000886075949367	0.00189873417722	0.000632911392405	0.000506329113924	0.0020253164557	0.00177215189873
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	0.000506329113924	0.000506329113924	0.000759493670886	0.0458227848101	0.0207594936709	0.0112658227848	0.000253164556962	0.0106329113924	0.0026582278481	0.00113924050633	0.00126582278481	0.0124050632911	0.000886075949367	0.000759493670886	0.000126582278481	0.000759493670886	0.000126582278481	0.000379746835443	0.000886075949367	0.0	0.00746835443038	0.00126582278481	0.000632911392405	0.000759493670886	0.000379746835443
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	0.0	0.000126582278481	0.000126582278481	0.000253164556962	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000632911392405	0.0	0.000126582278481	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;Other;Other	0.000759493670886	0.000253164556962	0.000253164556962	0.000379746835443	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.000632911392405	0.0	0.000253164556962	0.000379746835443	0.000379746835443	0.000253164556962	0.000253164556962	0.000379746835443	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.000379746835443	0.00101265822785	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__	0.00405063291139	0.00784810126582	0.00417721518987	0.00151898734177	0.000379746835443	0.00189873417722	0.0146835443038	0.000253164556962	0.000886075949367	0.00316455696203	0.00620253164557	0.000632911392405	0.0150632911392	0.0260759493671	0.0454430379747	0.0139240506329	0.0377215189873	0.00405063291139	0.00113924050633	0.0105063291139	0.000886075949367	0.00278481012658	0.0389873417722	0.0212658227848	0.023164556962
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;Other	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.00189873417722	0.000126582278481	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000632911392405	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	0.000506329113924	0.000632911392405	0.00126582278481	0.000632911392405	0.000506329113924	0.000379746835443	0.000632911392405	0.000506329113924	0.0	0.000253164556962	0.0129113924051	0.000126582278481	0.00354430379747	0.000506329113924	0.000253164556962	0.0026582278481	0.00126582278481	0.000379746835443	0.000126582278481	0.00164556962025	0.000126582278481	0.000632911392405	0.000759493670886	0.00721518987342	0.00291139240506
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Olivibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Parapedobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.000253164556962
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	0.000126582278481	0.0	0.0	0.000506329113924	0.000379746835443	0.000632911392405	0.0	0.0	0.000126582278481	0.000886075949367	0.00417721518987	0.000632911392405	0.0	0.0	0.000126582278481	0.000886075949367	0.0	0.0	0.000506329113924	0.000506329113924	0.000506329113924	0.000379746835443	0.000379746835443	0.00189873417722	0.00101265822785
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	0.000126582278481	0.000126582278481	0.000253164556962	0.000886075949367	0.000126582278481	0.000253164556962	0.000126582278481	0.000506329113924	0.000126582278481	0.000253164556962	0.00518987341772	0.000126582278481	0.0	0.000126582278481	0.000253164556962	0.0	0.000253164556962	0.000126582278481	0.000126582278481	0.000126582278481	0.000253164556962	0.000253164556962	0.000253164556962	0.00139240506329	0.00126582278481
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae;g__	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000253164556962	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae;g__Rubricoccus	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.000253164556962	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];Other;Other	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__;g__	0.0	0.0	0.000379746835443	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;Other	0.000379746835443	0.000126582278481	0.00113924050633	0.00316455696203	0.00506329113924	0.00215189873418	0.000632911392405	0.00417721518987	0.00139240506329	0.000632911392405	0.00924050632911	0.00303797468354	0.000126582278481	0.000379746835443	0.000253164556962	0.00278481012658	0.000506329113924	0.000632911392405	0.00139240506329	0.00177215189873	0.00177215189873	0.000632911392405	0.0	0.00518987341772	0.00556962025316
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	0.00189873417722	0.000759493670886	0.00253164556962	0.00632911392405	0.00645569620253	0.00379746835443	0.000506329113924	0.00810126582278	0.00227848101266	0.00126582278481	0.00227848101266	0.010253164557	0.00126582278481	0.000379746835443	0.000253164556962	0.00683544303797	0.000506329113924	0.00126582278481	0.00253164556962	0.0240506329114	0.00113924050633	0.00126582278481	0.000379746835443	0.00240506329114	0.00278481012658
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Chitinophaga	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavihumibacter	0.0	0.0	0.0	0.000379746835443	0.00253164556962	0.000253164556962	0.000253164556962	0.000126582278481	0.000253164556962	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
